section_id,killed,severely_injured,slightly_injured,source,risk_level,side,name,category,borough,is_road,suffix
"40520003","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Olivaer Platz /  Lietzenburger Straße,II,Charlottenburg-Wilmersdorf,"0",
"41520005","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Uhlandstraße /  Lietzenburger Straße,II,Charlottenburg-Wilmersdorf,"0",
"45520020","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Großbeerenstraße /  Stresemannstraße,III,Friedrichshain-Kreuzberg,"0",
"52520040","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Lückstraße /  Schlichtallee /  Fischerstraße /  Nöldnerstraße,III,Lichtenberg,"0",
"51530040","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Hauptstraße /  Kynaststraße,II,Friedrichshain-Kreuzberg,"0",
"41530025","0","0","4","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Joachimsthaler Straße /  Lietzenburger Straße,II,Charlottenburg-Wilmersdorf,"0",
"37430019","0","2","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Beeskowdamm /  Goerzallee /  Wupperstraße,II,Steglitz-Zehlendorf,"0",
"40530011","0","2","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Kurfürstendamm /  Giesebrechtstraße /  Lietzenburger Straße,II,Charlottenburg-Wilmersdorf,"0",
"40530028","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Kurfürstendamm /  Olivaer Platz /  Leibnizstraße,II,Charlottenburg-Wilmersdorf,"0",
"42530049","0","2","14","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Kleiststraße /  An der Urania /  Lietzenburger Straße,II,Tempelhof-Schöneberg,"0",
"45520022","0","2","27","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Hallesches Ufer /  Mehringbrücke /  Wilhelmstraße,II,Friedrichshain-Kreuzberg,"0",
"51520021","0","0","8","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Hauptstraße /  Emma-Ihrer-Straße /  Schlichtallee /  Vicki-Baum-Straße,II,Lichtenberg,"0",
"46520024","1","2","6","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Zossener Straße /  Gitschiner Straße /  Lindenstraße,II,Friedrichshain-Kreuzberg,"0",
"46520027","0","2","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Prinzenstraße /  Gitschiner Straße,II,Friedrichshain-Kreuzberg,"0",
"43520018","0","0","4","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Bülowstraße /  Potsdamer Straße,I,Tempelhof-Schöneberg,"0",
"51520052","0","1","6","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Kynaststraße,II,Treptow-Köpenick,"0",
"47520041","0","0","16","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Kottbusser Tor /  Kottbusser Straße /  Skalitzer Straße,II,Friedrichshain-Kreuzberg,"0",
"55410024","0","1","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",B 96A (Süd) /  Grünbergallee /  Schwalbenweg,II,Treptow-Köpenick,"0",
"40430022","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Lichterfelder Ring /  Osdorfer Straße /  Landweg,III,Steglitz-Zehlendorf,"0",
"45520018","0","0","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Großbeerenstraße /  Tempelhofer Ufer,II,Friedrichshain-Kreuzberg,"0",
"39520038","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Westfälische Straße /  Kurfürstendamm,II,Charlottenburg-Wilmersdorf,"0",
"49500018","0","0","6","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Wildenbruchstraße /  Sonnenallee /  Erkstraße,II,Neukölln,"0",
"38500008","0","1","4","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Hohenzollerndamm /  Berkaer Straße,II,Charlottenburg-Wilmersdorf,"0",
"48500035","0","0","12","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Flughafenstraße /  Karl-Marx-Straße /  Fuldastraße,II,Neukölln,"0",
"59490013","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Hultschiner Damm /  Kohlisstraße,II,Marzahn-Hellersdorf,"0",
"38490025","0","1","4","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Pacelliallee /  Podbielskiallee /  Platz am Wilden Eber,III,Charlottenburg-Wilmersdorf,"0",
"41490062","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Schmiljanstraße /  Friedrich-Wilhelm-Platz,II,Tempelhof-Schöneberg,"0",
"40490036","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Südwestkorso /  Wiesbadener Straße,III,Charlottenburg-Wilmersdorf,"0",
"56530026","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Alt-Biesdorf /  Oberfeldstraße /  Grabensprung,I,Marzahn-Hellersdorf,"0",
"54440018","0","1","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Rudower Straße /  Wegedornstraße,III,Treptow-Köpenick,"0",
"50530007","0","1","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Holteistraße /  Boxhagener Straße,III,Friedrichshain-Kreuzberg,"0",
"40530023","0","0","7","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Kantstraße /  Leibnizstraße,III,Charlottenburg-Wilmersdorf,"0",
"47530015","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Heinrich-Heine-Straße /  Annenstraße,II,Mitte,"0",
"34530008","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Schirwindter Allee /  Scholzplatz /  Heerstraße,I,Charlottenburg-Wilmersdorf,"0",
"34530010","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Passenheimer Straße /  Heerstraße,I,Charlottenburg-Wilmersdorf,"0",
"61530014","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Donizettistraße /  Lemkestraße,IV,Marzahn-Hellersdorf,"0",
"41530012","0","0","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Fasanenstraße /  Hardenbergstraße,II,Charlottenburg-Wilmersdorf,"0",
"47530009","0","0","11","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Köpenicker Straße /  Michaelkirchstraße,III,Mitte,"0",
"53530043","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Rosenfelder Straße /  Frankfurter Allee /  Alt-Friedrichsfelde,I,Lichtenberg,"0",
"35530007","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Flatowallee /  Heilsberger Dreieck /  Heerstraße /  Kranzallee,I,Charlottenburg-Wilmersdorf,"0",
"45430008","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Säntisstraße /  Daimlerstraße /  Richard-Tauber-Damm,III,Tempelhof-Schöneberg,"0",
"50530003","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Boxhagener Straße /  Wismarplatz,III,Friedrichshain-Kreuzberg,"0",
"44530002","0","1","17","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Leipziger Platz /  Ebertstraße /  Potsdamer Platz,I,Mitte,"0",
"48530018","0","1","14","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Stralauer Platz /  Andreasstraße /  An der Schillingbrücke /  Holzmarktstraße,I,Friedrichshain-Kreuzberg,"0",
"49530026","0","2","13","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Warschauer Straße /  Kopernikusstraße,II,Friedrichshain-Kreuzberg,"0",
"60540051","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Ridbacher Straße /  Giesestraße /  Hönower Straße,II,Marzahn-Hellersdorf,"0",
"37540031","0","2","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Theodor-Heuss-Platz,I,Charlottenburg-Wilmersdorf,"0",
"46540101","0","2","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Leipziger Straße /  Axel-Springer-Straße,I,Mitte,"0",
"44540024","0","1","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Tunnel Tiergarten Hauptfb zw Sony VSZ u Einf Kemper Platz /  Tunnel Tiergarten Einfahrt Sony VSZ /  Tiergartenstraße /  Ben-Gurion-Straße /  Bellevueallee /  Tunnel Tiergarten Hauptfb zw Ausf Kemper Platz u Einf VSZ DB /  Tunnel Tiergarten Hauptfb zw A,III,Mitte,"0",
"36540010","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Heerstraße /  Preußenallee,I,Charlottenburg-Wilmersdorf,"0",
"53540061","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Rosenfelder Straße /  Rosenfelder Straße /  Skandinavische Straße /  Skandinavische Straße,III,Lichtenberg,"0",
"48440024","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Marienfelder Chaussee /  An den Achterhöfen /  Alt-Buckow /  Rufacher Weg,II,Neukölln,"0",
"60540052","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Wodanstraße /  Hönower Straße,II,Marzahn-Hellersdorf,"0",
"43530014","0","0","18","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Klingelhöferstraße /  Tiergartenstraße /  Stülerstraße /  Hofjägerallee,II,Mitte,"0",
"45530010","0","2","7","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Leipziger Straße /  Wilhelmstraße,I,Mitte,"0",
"45540059","0","0","4","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Leipziger Straße /  Mauerstraße,I,Mitte,"0",
"45540025","0","0","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Leipziger Straße /  Friedrichstraße,I,Mitte,"0",
"36540011","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Jafféstraße /  Länderallee /  Heerstraße,I,Charlottenburg-Wilmersdorf,"0",
"59540014","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Bauerwitzer Weg /  Bausdorfstraße /  Heinrich-Grüber-Straße,IV,Marzahn-Hellersdorf,"0",
"37540031","0","2","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Theodor-Heuss-Platz,I,Charlottenburg-Wilmersdorf,"0",
"52540010","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Frankfurter Allee /  Atzpodienstraße,I,Lichtenberg,"0",
"47540008","0","0","9","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Brückenstraße /  Heinrich-Heine-Straße /  Köpenicker Straße,II,Mitte,"0",
"29440013","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Königstraße /  Chausseestraße,II,Steglitz-Zehlendorf,"0",
"57540049","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Wuhlgartenweg /  Altentreptower Straße,II,Marzahn-Hellersdorf,"0",
"41540011","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Fasanenstraße /  Hertzallee,III,Charlottenburg-Wilmersdorf,"0",
"44540006","0","1","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Hans-von-Bülow-Straße /  Ebertstraße /  Voßstraße,III,Mitte,"0",
"51540012","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Scharnweberstraße /  Gürtelstraße,II,Friedrichshain-Kreuzberg,"0",
"57540001","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Blumberger Damm,II,Marzahn-Hellersdorf,"0",
"52540007","0","1","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Frankfurter Allee /  Alfredstraße,I,Lichtenberg,"0",
"37540031","0","2","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Theodor-Heuss-Platz,I,Charlottenburg-Wilmersdorf,"0",
"38530032","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Neue Kantstraße /  Messedamm /  Masurenallee,II,Charlottenburg-Wilmersdorf,"0",
"60530026","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Fritz-Reuter-Straße /  Hönower Straße,II,Marzahn-Hellersdorf,"0",
"55530001","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Gensinger Straße /  Alt-Friedrichsfelde,I,Marzahn-Hellersdorf,"0",
"31440007","0","1","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",115 AK Zehlendorf Einf v Potsdamer W über Parkp /  Isoldestraße /  Potsdamer Chaussee,II,Steglitz-Zehlendorf,"0",
"53530040","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Rosenfelder Straße /  Einbecker Straße,III,Lichtenberg,"0",
"53530050","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Weitlingstraße /  Irenenstraße,III,Lichtenberg,"0",
"49530033","0","0","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Warschauer Straße /  Revaler Straße,II,Friedrichshain-Kreuzberg,"0",
"54530003","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Rhinstraße /  Alt-Friedrichsfelde /  Am Tierpark,I,Lichtenberg,"0",
"48530019","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Straße der Pariser Kommune /  Stralauer Platz /  Mühlenstraße,I,Friedrichshain-Kreuzberg,"0",
"39530025","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Kantstraße /  Kaiser-Friedrich-Straße,II,Charlottenburg-Wilmersdorf,"0",
"45530007","0","0","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Schützenstraße /  Friedrichstraße,III,Mitte,"0",
"55530004","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Gensinger Straße /  Alt-Friedrichsfelde,I,Lichtenberg,"0",
"55530008","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Gensinger Straße /  Alt-Friedrichsfelde,I,Lichtenberg,"0",
"47530057","0","0","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Wilhelmine-Gemberg-Weg /  Köpenicker Straße,III,Mitte,"0",
"35440033","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Ludwigsfelder Straße /  Machnower Straße /  Sachtlebenstraße,III,Steglitz-Zehlendorf,"0",
"59530001","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Mädewalder Weg /  Planitzstraße /  Wilhelmsmühlenweg /  Heinrich-Grüber-Platz,IV,Marzahn-Hellersdorf,"0",
"55530007","0","1","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Gensinger Straße,III,Lichtenberg,"0",
"39540005","0","3","4","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Bismarckstraße /  Kaiser-Friedrich-Straße,I,Charlottenburg-Wilmersdorf,"0",
"44540002","0","1","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Lennéstraße /  Ebertstraße /  In den Ministergärten,III,Mitte,"0",
"40540007","0","0","7","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Bismarckstraße /  Richard-Wagner-Straße /  Sesenheimer Straße,I,Charlottenburg-Wilmersdorf,"0",
"41540030","0","1","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Ernst-Reuter-Platz,I,Charlottenburg-Wilmersdorf,"0",
"48540018","0","2","4","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Lichtenberger Straße /  Holzmarktstraße /  An der Michaelbrücke,I,Friedrichshain-Kreuzberg,"0",
"50540013","0","1","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Boxhagener Straße /  Warschauer Straße,II,Friedrichshain-Kreuzberg,"0",
"49540014","0","0","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Rüdersdorfer Straße /  Straße der Pariser Kommune,III,Friedrichshain-Kreuzberg,"0",
"30440012","0","3","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Königstraße /  Kronprinzessinnenweg,II,Steglitz-Zehlendorf,"0",
"44540004","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Ebertstraße /  Hannah-Arendt-Straße,III,Mitte,"0",
"40540010","0","1","12","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Leibnizstraße /  Bismarckstraße,I,Charlottenburg-Wilmersdorf,"0",
"59540061","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Hellersdorfer Straße /  Gülzower Straße,II,Marzahn-Hellersdorf,"0",
"50540029","0","4","13","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Karl-Marx-Allee /  Petersburger Straße /  Warschauer Straße /  Frankfurter Allee,I,Friedrichshain-Kreuzberg,"0",
"32540001","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Alt-Pichelsdorf /  Südpark /  Pichelsdorfer Straße /  Heerstraße,I,Spandau,"0",
"44540001","0","1","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Straße des 17. Juni /  Ebertstraße /  Platz des 18. März /  Ahornsteig /  Bremer Weg,I,Mitte,"0",
"40540011","0","0","6","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Leibnizstraße /  Otto-Suhr-Allee /  Cauerstraße,II,Charlottenburg-Wilmersdorf,"0",
